DFIRM_ID,FIRM_PAN,PANEL,ST_FIPS,PCOMM,EFF_DATE,PRE_DATE,PANEL_TYP,eff_date,pre_date,county_fips
12131C,12131C0070G,0070,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0090G,0090,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0080G,0080,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0085G,0085,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0095G,0095,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0190G,0190,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0180G,0180,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0185G,0185,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0195G,0195,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0110G,0110,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0130G,0130,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0528H,0528,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0526H,0526,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0527H,0527,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0711H,0711,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0712H,0712,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0703H,0703,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0701H,0701,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0716H,0716,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0717H,0717,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0569H,0569,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0567H,0567,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0566H,0566,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0568H,0568,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0559H,0559,12,131C,1609286400000.0,1458086400000.0,"Countywide, Panel Printed",2020-12-30,2016-03-16,12131
12131C,12131C0163G,0163,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0161G,0161,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0162G,0162,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0164G,0164,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0286G,0286,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0287G,0287,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0289G,0289,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0427G,0427,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0429G,0429,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0443G,0443,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0441G,0441,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0442G,0442,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0444G,0444,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0553G,0553,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0517G,0517,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0536G,0536,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0533G,0533,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0534G,0534,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0385G,0385,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0692G,0692,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0605G,0605,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0595G,0595,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12131C,12131C0529G,0529,12,131C,1285718400000.0,253392451200000.0,"Countywide, Not Printed",2010-09-29,9999-09-09,12131
12131C,12131C0245G,0245,12,131C,1285718400000.0,253392451200000.0,"Countywide, Panel Printed",2010-09-29,9999-09-09,12131
12035C,12035C0037E,0037,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0036E,0036,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0017E,0017,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0039E,0039,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0038E,0038,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0019E,0019,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0131E,0131,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0127E,0127,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0126E,0126,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0133E,0133,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0129E,0129,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0128E,0128,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0142E,0142,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0141E,0141,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0137E,0137,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0144E,0144,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0143E,0143,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0251E,0251,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0232E,0232,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0253E,0253,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0234E,0234,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0233E,0233,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0261E,0261,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0242E,0242,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0245E,0245,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0060E,0060,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0090E,0090,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0070E,0070,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0185E,0185,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0180E,0180,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0160E,0160,12,035C,1528243200000.0,1458000000000.0,"Countywide, Not Printed",2018-06-06,2016-03-15,12035
12035C,12035C0195E,0195,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0190E,0190,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0285E,0285,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0018E,0018,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0136E,0136,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0139E,0139,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0138E,0138,12,035C,1528243200000.0,1458000000000.0,"Countywide, Not Printed",2018-06-06,2016-03-15,12035
12035C,12035C0231E,0231,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0226E,0226,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0207E,0207,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0228E,0228,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0209E,0209,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0230E,0230,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0210E,0210,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0015E,0015,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0110E,0110,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0105E,0105,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0085E,0085,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0080E,0080,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0120E,0120,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0115E,0115,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0095E,0095,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0205E,0205,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0240E,0240,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0220E,0220,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0215E,0215,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0335E,0335,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0330E,0330,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0310E,0310,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0305E,0305,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0345E,0345,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0340E,0340,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0320E,0320,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0315E,0315,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0295E,0295,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12035C,12035C0028E,0028,12,035C,1528243200000.0,1458000000000.0,"Countywide, Panel Printed",2018-06-06,2016-03-15,12035
12115C,12115C0328F,0328,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0378F,0378,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0383F,0383,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0376F,0376,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0377F,0377,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0379F,0379,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0381F,0381,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0382F,0382,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0384F,0384,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0403F,0403,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0401F,0401,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0402F,0402,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0404F,0404,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0410F,0410,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0406F,0406,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0408F,0408,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0420F,0420,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0416F,0416,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0411F,0411,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0412F,0412,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0395F,0395,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0392F,0392,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0391F,0391,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0195F,0195,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0208F,0208,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0220F,0220,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0433F,0433,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0430F,0430,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0440F,0440,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0265F,0265,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0255F,0255,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0190F,0190,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0169G,0169,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0295F,0295,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0285F,0285,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0280F,0280,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0270F,0270,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0260F,0260,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0225F,0225,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0445F,0445,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0475F,0475,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0340F,0340,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0050F,0050,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0140F,0140,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0020F,0020,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0025F,0025,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0125F,0125,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0100F,0100,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0185F,0185,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0290F,0290,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0325F,0325,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0110F,0110,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0095F,0095,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0045F,0045,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0040F,0040,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0415F,0415,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0390F,0390,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0180F,0180,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0090F,0090,12,115C,1478217600000.0,253392451200000.0,"Countywide, Panel Printed",2016-11-04,9999-09-09,12115
12115C,12115C0075F,0075,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0065F,0065,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0070F,0070,12,115C,1478217600000.0,253392451200000.0,"Countywide, Not Printed",2016-11-04,9999-09-09,12115
12115C,12115C0038G,0038,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0039G,0039,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0043G,0043,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0044G,0044,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0063G,0063,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0107G,0107,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0127G,0127,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0126G,0126,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0128G,0128,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0129G,0129,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0133G,0133,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0132G,0132,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0134G,0134,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0143G,0143,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0141G,0141,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0142G,0142,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0144G,0144,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0137G,0137,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0139G,0139,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0153G,0153,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0019G,0019,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0151G,0151,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0161G,0161,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0163G,0163,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0238G,0238,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0263G,0263,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0326G,0326,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0327G,0327,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0329G,0329,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0333G,0333,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0331G,0331,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0332G,0332,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0334G,0334,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0343G,0343,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0341G,0341,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
12115C,12115C0342G,0342,12,115C,1711497600000.0,253392451200000.0,"Countywide, Panel Printed",2024-03-27,9999-09-09,12115
